started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2019-08-19 15:50:06.811000+00:00,2019-08-19 16:17:20.675000+00:00,1633,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829,253,Kings Building 2,Sanderson Building,55.92320216,-3.171646245
2019-08-19 15:50:30.771000+00:00,2019-08-19 16:03:04.939000+00:00,754,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172,357,Macdonald Road,Macdonald Road,55.96399515,-3.185188768
2019-08-19 15:51:52.938000+00:00,2019-08-19 16:08:23.453000+00:00,990,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172,866,Comely Bank Road,Between trees on Comely Bank Road,55.95940687,-3.215659821
2019-08-19 15:52:50.540000+00:00,2019-08-19 15:56:19.599000+00:00,209,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,1017,Crichton Street,East end of street,55.94478428,-3.186906245
2019-08-19 15:52:51.953000+00:00,2019-08-19 16:09:05.521000+00:00,973,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172,866,Comely Bank Road,Between trees on Comely Bank Road,55.95940687,-3.215659821
2019-08-19 15:56:04.254000+00:00,2019-08-19 16:02:43.824000+00:00,399,359,Causewayside,Causewayside outside NLS,55.93642988,-3.180114904,347,Simon Square,Corner of Simon Square & Gilmour Street,55.9448678,-3.182670511
2019-08-19 15:58:20.399000+00:00,2019-08-19 16:05:46.939000+00:00,446,341,Warrender Park Road,Corner of Warrender Park Road & Spottiswoode Street,55.93836306,-3.198031182,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-19 15:58:22.073000+00:00,2019-08-19 16:12:08.028000+00:00,825,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,885,Wester Coates Terrace,Corner of Wester Coates Terrace & Roseburn Terrace,55.9456092,-3.231715619
2019-08-19 15:58:55.705000+00:00,2019-08-19 16:20:44.679000+00:00,1308,253,Kings Building 2,Sanderson Building,55.92320216,-3.171646245,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934
2019-08-19 15:59:10.530000+00:00,2019-08-19 16:13:04.351000+00:00,833,259,St Andrew Square,North East corner,55.95490573,-3.192443757,866,Comely Bank Road,Between trees on Comely Bank Road,55.95940687,-3.215659821
2019-08-19 16:00:25.456000+00:00,2019-08-19 16:39:36.415000+00:00,2350,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079,1024,Meadow Place,End of Meadow Place,55.94023763,-3.194640214
2019-08-19 16:00:47.066000+00:00,2019-08-19 16:15:48.001000+00:00,900,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-19 16:02:18.387000+00:00,2019-08-19 16:31:40.388000+00:00,1762,259,St Andrew Square,North East corner,55.95490573,-3.192443757,346,Morningside Road,Corner of Morningside Road & Morningside Park by M & S car park,55.92798551,-3.209738737
2019-08-19 16:04:35.729000+00:00,2019-08-19 16:12:42.625000+00:00,486,251,Waverley Station,Platform level near Calton Road Exit,55.95264104,-3.187526919,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-19 16:05:32.100000+00:00,2019-08-19 16:13:48.144000+00:00,496,259,St Andrew Square,North East corner,55.95490573,-3.192443757,262,Canonmills,near Tesco's,55.96280409,-3.196283585
2019-08-19 16:05:37.966000+00:00,2019-08-19 16:18:27.893000+00:00,769,259,St Andrew Square,North East corner,55.95490573,-3.192443757,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-19 16:06:51.112000+00:00,2019-08-19 16:19:52.424000+00:00,781,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,289,Castle Street,Near Rose Street,55.95150074,-3.203183907
2019-08-19 16:07:08.302000+00:00,2019-08-19 16:24:54.160000+00:00,1065,225,Waverley Court,On Waverley Court forecourt,55.9517345,-3.184178535,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-19 16:07:38.957000+00:00,2019-08-19 16:13:53.064000+00:00,374,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359,265,Meadows East,Melville Terrace,55.93980947,-3.182738851
2019-08-19 16:09:43.088000+00:00,2019-08-19 16:48:49.614000+00:00,2346,873,Corstorphine Road,Outside Forestry & Land Scotland,55.94174288,-3.271484361,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561
2019-08-19 16:10:39.646000+00:00,2019-08-19 16:19:22.514000+00:00,522,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,341,Warrender Park Road,Corner of Warrender Park Road & Spottiswoode Street,55.93836306,-3.198031182
2019-08-19 16:11:06.997000+00:00,2019-08-19 16:17:08.786000+00:00,361,259,St Andrew Square,North East corner,55.95490573,-3.192443757,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561
2019-08-19 16:12:09.872000+00:00,2019-08-19 16:22:28.013000+00:00,618,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,882,EICC,Between planters next to EICC,55.94604282,-3.210484908
2019-08-19 16:13:47.637000+00:00,2019-08-19 16:19:31.198000+00:00,343,260,Lauriston Place,near Chalmers Street,55.94477165,-3.197265856,265,Meadows East,Melville Terrace,55.93980947,-3.182738851
2019-08-19 16:19:03.180000+00:00,2019-08-19 16:43:04.229000+00:00,1441,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-19 16:20:10.100000+00:00,2019-08-19 16:35:11.746000+00:00,901,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319,262,Canonmills,near Tesco's,55.96280409,-3.196283585
2019-08-19 16:20:21.447000+00:00,2019-08-19 16:43:37.328000+00:00,1395,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-19 16:22:19.068000+00:00,2019-08-19 17:06:12.331000+00:00,2633,876,Murrayfield,Riversdale Crescent,55.94476687,-3.243687889,862,Cramond Foreshore,Cramond foreshore by turning circle,55.98002374,-3.300622017
2019-08-19 16:22:36.873000+00:00,2019-08-19 16:39:48.442000+00:00,1031,344,Marchmont Crescent,Corner of Marchmont Crescent & Marchmont Road,55.9363975,-3.194252203,1027,Drummond Street,Opposite the Pleasance Grand,55.94833654,-3.1822613
2019-08-19 16:22:58.742000+00:00,2019-08-19 16:44:03.719000+00:00,1264,254,Kings Building 3,Kings Building House,55.92347881,-3.175384585,1017,Crichton Street,East end of street,55.94478428,-3.186906245
2019-08-19 16:24:26.196000+00:00,2019-08-19 16:52:35.232000+00:00,1689,870,Hillside Crescent,East corner of Hillside Crescent & London Road,55.9577928,-3.175798619,256,St Andrews House,beside Jacobs ladder,55.95316433,-3.181682341
2019-08-19 16:24:35.645000+00:00,2019-08-19 16:34:13.709000+00:00,578,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829
2019-08-19 16:24:41.978000+00:00,2019-08-19 16:34:18.672000+00:00,576,262,Canonmills,near Tesco's,55.96280409,-3.196283585,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319
2019-08-19 16:25:31.025000+00:00,2019-08-19 16:36:35.475000+00:00,664,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829,356,East London Street,Outside St. Mary's Primary School,55.95994339,-3.187329202
2019-08-19 16:26:28.061000+00:00,2019-08-19 16:38:18.044000+00:00,709,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829,265,Meadows East,Melville Terrace,55.93980947,-3.182738851
2019-08-19 16:27:22.607000+00:00,2019-08-19 16:32:50.158000+00:00,327,259,St Andrew Square,North East corner,55.95490573,-3.192443757,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561
2019-08-19 16:27:34.419000+00:00,2019-08-19 16:32:05.230000+00:00,270,259,St Andrew Square,North East corner,55.95490573,-3.192443757,357,Macdonald Road,Macdonald Road,55.96399515,-3.185188768
2019-08-19 16:28:24.005000+00:00,2019-08-19 16:43:42.294000+00:00,918,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829,262,Canonmills,near Tesco's,55.96280409,-3.196283585
2019-08-19 16:29:15.156000+00:00,2019-08-19 16:50:39.995000+00:00,1284,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,262,Canonmills,near Tesco's,55.96280409,-3.196283585
2019-08-19 16:29:33.322000+00:00,2019-08-19 16:48:53.440000+00:00,1160,882,EICC,Between planters next to EICC,55.94604282,-3.210484908,873,Corstorphine Road,Outside Forestry & Land Scotland,55.94174288,-3.271484361
2019-08-19 16:29:38.295000+00:00,2019-08-19 16:45:10.025000+00:00,931,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319,262,Canonmills,near Tesco's,55.96280409,-3.196283585
2019-08-19 16:30:31.922000+00:00,2019-08-19 16:34:50.414000+00:00,258,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934
2019-08-19 16:30:47.212000+00:00,2019-08-19 16:44:56.566000+00:00,849,259,St Andrew Square,North East corner,55.95490573,-3.192443757,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-19 16:31:00.475000+00:00,2019-08-19 16:40:49.196000+00:00,588,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,259,St Andrew Square,North East corner,55.95490573,-3.192443757
2019-08-19 16:31:15.837000+00:00,2019-08-19 16:42:12.083000+00:00,656,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,259,St Andrew Square,North East corner,55.95490573,-3.192443757
2019-08-19 16:31:25.415000+00:00,2019-08-19 16:36:55.104000+00:00,329,1017,Crichton Street,East end of street,55.94478428,-3.186906245,359,Causewayside,Causewayside outside NLS,55.93642988,-3.180114904
2019-08-19 16:31:30.838000+00:00,2019-08-19 16:56:28.625000+00:00,1497,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856559,-3.208070182
2019-08-19 16:32:17.357000+00:00,2019-08-19 16:57:07.062000+00:00,1489,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856559,-3.208070182
2019-08-19 16:32:18.850000+00:00,2019-08-19 16:54:18.239000+00:00,1319,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-19 16:33:23.494000+00:00,2019-08-19 16:48:12.245000+00:00,888,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-19 16:33:50.912000+00:00,2019-08-19 16:54:35.587000+00:00,1244,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-19 16:34:07.055000+00:00,2019-08-19 17:13:25.468000+00:00,2358,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999,262,Canonmills,near Tesco's,55.96280409,-3.196283585
2019-08-19 16:34:27.618000+00:00,2019-08-19 16:45:37.021000+00:00,669,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829,879,Gladstone Terrace,Corner of Gladstone Terrace & Sciennes ROad,55.9380244,-3.18497921
2019-08-19 16:34:56.168000+00:00,2019-08-19 16:49:46.969000+00:00,890,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934,887,Roseburn Street,Corner of Roseburn Street & Russell Gardens,55.94446626,-3.234541218
2019-08-19 16:37:13.307000+00:00,2019-08-19 16:50:02.300000+00:00,768,260,Lauriston Place,near Chalmers Street,55.94477165,-3.197265856,868,Dundas Street,Corner of Dundas Street & Henderson Row,55.96094447,-3.201386994
2019-08-19 16:38:35.752000+00:00,2019-08-19 17:06:10.156000+00:00,1654,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415,870,Hillside Crescent,East corner of Hillside Crescent & London Road,55.9577928,-3.175798619
2019-08-19 16:41:23.150000+00:00,2019-08-19 16:59:34.701000+00:00,1091,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-19 16:41:41.988000+00:00,2019-08-19 16:56:40.373000+00:00,898,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999,344,Marchmont Crescent,Corner of Marchmont Crescent & Marchmont Road,55.9363975,-3.194252203
2019-08-19 16:43:38.916000+00:00,2019-08-19 17:15:58.748000+00:00,1939,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-19 16:44:45.468000+00:00,2019-08-19 16:56:33.526000+00:00,708,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-19 16:45:54.633000+00:00,2019-08-19 17:04:22.906000+00:00,1108,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319,866,Comely Bank Road,Between trees on Comely Bank Road,55.95940687,-3.215659821
2019-08-19 16:49:57.894000+00:00,2019-08-19 17:02:55.798000+00:00,777,887,Roseburn Street,Corner of Roseburn Street & Russell Gardens,55.94446626,-3.234541218,1025,Dundee Terrace,Corner of Dundee Street & Dundee Terrace,55.9397099,-3.220588934
2019-08-19 16:51:33.665000+00:00,2019-08-19 17:05:19.903000+00:00,826,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829,870,Hillside Crescent,East corner of Hillside Crescent & London Road,55.9577928,-3.175798619
2019-08-19 16:53:31.350000+00:00,2019-08-19 17:09:17.075000+00:00,945,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-19 16:54:06.010000+00:00,2019-08-19 17:04:47.964000+00:00,641,256,St Andrews House,beside Jacobs ladder,55.95316433,-3.181682341,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561
2019-08-19 16:59:14.207000+00:00,2019-08-19 17:08:44.409000+00:00,570,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,259,St Andrew Square,North East corner,55.95490573,-3.192443757
2019-08-19 17:01:06.968000+00:00,2019-08-19 17:11:07.751000+00:00,600,1027,Drummond Street,Opposite the Pleasance Grand,55.94833654,-3.1822613,1024,Meadow Place,End of Meadow Place,55.94023763,-3.194640214
2019-08-19 17:01:34.161000+00:00,2019-08-19 17:42:22.321000+00:00,2448,866,Comely Bank Road,Between trees on Comely Bank Road,55.95940687,-3.215659821,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733
2019-08-19 17:04:20.611000+00:00,2019-08-19 17:20:00.784000+00:00,940,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-19 17:05:55.208000+00:00,2019-08-19 17:20:48.063000+00:00,892,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829,357,Macdonald Road,Macdonald Road,55.96399515,-3.185188768
2019-08-19 17:09:16.728000+00:00,2019-08-19 17:42:09.306000+00:00,1972,879,Gladstone Terrace,Corner of Gladstone Terrace & Sciennes ROad,55.9380244,-3.18497921,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-19 17:09:58.708000+00:00,2019-08-19 17:58:41.451000+00:00,2922,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561,256,St Andrews House,beside Jacobs ladder,55.95316433,-3.181682341
2019-08-19 17:10:01.332000+00:00,2019-08-19 17:23:25.448000+00:00,804,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359
2019-08-19 17:11:19.306000+00:00,2019-08-19 17:29:11.238000+00:00,1071,253,Kings Building 2,Sanderson Building,55.92320216,-3.171646245,1027,Drummond Street,Opposite the Pleasance Grand,55.94833654,-3.1822613
2019-08-19 17:11:26.008000+00:00,2019-08-19 17:16:23.754000+00:00,297,1027,Drummond Street,Opposite the Pleasance Grand,55.94833654,-3.1822613,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999
2019-08-19 17:11:39.389000+00:00,2019-08-19 17:20:37.856000+00:00,538,1024,Meadow Place,End of Meadow Place,55.94023763,-3.194640214,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999
2019-08-19 17:12:28.061000+00:00,2019-08-19 18:38:54.938000+00:00,5186,1028,The Tron,Next to Tron Kirk Royal Mile,55.95003729,-3.187821519,265,Meadows East,Melville Terrace,55.93980947,-3.182738851
2019-08-19 17:15:33.726000+00:00,2019-08-19 17:22:26.024000+00:00,412,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,344,Marchmont Crescent,Corner of Marchmont Crescent & Marchmont Road,55.9363975,-3.194252203
2019-08-19 17:17:38.894000+00:00,2019-08-19 17:31:50.947000+00:00,852,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-19 17:24:11.898000+00:00,2019-08-19 17:38:02.656000+00:00,830,253,Kings Building 2,Sanderson Building,55.92320216,-3.171646245,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223
2019-08-19 17:24:59.065000+00:00,2019-08-19 18:00:26.014000+00:00,2126,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264
2019-08-19 17:25:05.295000+00:00,2019-08-19 17:32:46.368000+00:00,461,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533
2019-08-19 17:25:37.999000+00:00,2019-08-19 17:37:25.551000+00:00,707,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,345,Colinton Road,Colinton Road next to Napier University,55.93339777,-3.212428647
2019-08-19 17:30:13.986000+00:00,2019-08-19 17:47:27.851000+00:00,1033,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,349,Orchard Brae House,Outside Orchard Brae House on Queensferry Road,55.95508277,-3.223634264
2019-08-19 17:30:38.005000+00:00,2019-08-19 17:46:52.504000+00:00,974,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,349,Orchard Brae House,Outside Orchard Brae House on Queensferry Road,55.95508277,-3.223634264
